stop_id,stop_name,stop_lat,stop_lon,stop_code,stop_desc,zone_id,location_type,parent_station,wheelchair_boarding,stop_timezone
19900,Fauntleroy Way SW & SW Oregon St,47.562942,-122.379059,,,1,,,,America/Los_Angeles
19921,SW Avalon Way & SW Genesee St,47.564945,-122.372284,,,1,,,,America/Los_Angeles
19922,SW Genesee St & 30th Ave SW,47.564648,-122.370361,,,1,,,,America/Los_Angeles
19930,SW Avalon Way & SW Yancy St,47.567883,-122.370674,,,1,,,,America/Los_Angeles
19940,SW Avalon Way & SW Charlestown St,47.570095,-122.370605,,,1,,,,America/Los_Angeles
19978,SW Genesee St & 30th Ave SW,47.564781,-122.370522,,,1,,,,America/Los_Angeles
19980,SW Avalon Way & SW Genesee St,47.564774,-122.372597,,,1,,,,America/Los_Angeles
20010,Fauntleroy Way SW & SW Oregon St,47.562733,-122.379608,,,1,,,,America/Los_Angeles
20040,SW Alaska St & 42nd Ave SW,47.561153,-122.385315,,,1,,,,America/Los_Angeles
20041,SW Alaska St & California Ave SW - Bay 3,47.561203,-122.387077,,,1,,,,America/Los_Angeles
20050,California Ave SW & Erskine Way SW,47.558899,-122.386940,,,1,,,,America/Los_Angeles
20070,California Ave SW & SW Dawson St,47.555512,-122.387039,,,1,,,,America/Los_Angeles
20090,California Ave SW & SW Findlay St,47.551865,-122.387146,,,1,,,,America/Los_Angeles
2010,10th Ave W & W Fulton St,47.645111,-122.370277,,,1,,,,America/Los_Angeles
20110,California Ave SW & SW Raymond St,47.548256,-122.387260,,,1,,,,America/Los_Angeles
20130,Fauntleroy Way SW & California Ave SW,47.544865,-122.387680,,,1,,,,America/Los_Angeles
20170,Fauntleroy Way SW & SW Myrtle St,47.539295,-122.390984,,,1,,,,America/Los_Angeles
20190,Fauntleroy Way SW & SW Webster St,47.535622,-122.392723,,,1,,,,America/Los_Angeles
2020,10th Ave W & W Bothwell St,47.643486,-122.370308,,,1,,,,America/Los_Angeles
20220,Fauntleroy Way SW & SW Rose St,47.529564,-122.392830,,,1,,,,America/Los_Angeles
20250,Fauntleroy Way SW & SW Barton St,47.523006,-122.393074,,,1,,,,America/Los_Angeles
20270,SW Wildwood Pl & 46th Ave SW,47.520935,-122.390892,,,1,,,,America/Los_Angeles
20530,W Emerson St & Magnolia Blvd W,47.654167,-122.411751,,,1,,,,America/Los_Angeles
20540,West Viewmont Way W & W Ruffner St,47.651916,-122.410538,,,1,,,,America/Los_Angeles
20550,West Viewmont Way W & W Bertona St,47.650265,-122.409660,,,1,,,,America/Los_Angeles
20560,West Viewmont Way W & W Dravus St,47.648430,-122.409676,,,1,,,,America/Los_Angeles
20570,West Viewmont Way W & W Barrett St,47.646877,-122.409676,,,1,,,,America/Los_Angeles
20580,West Viewmont Way W & W Armour St,47.645046,-122.409729,,,1,,,,America/Los_Angeles
20590,West Viewmont Way W & W Raye St,47.643280,-122.409752,,,1,,,,America/Los_Angeles
2060,10th Ave W & W Crockett St,47.637585,-122.370438,,,1,,,,America/Los_Angeles
20600,West Viewmont Way W & 42nd Ave W,47.641399,-122.409782,,,1,,,,America/Los_Angeles
20610,West Viewmont Way W & W Parkmont Pl,47.640285,-122.409554,,,1,,,,America/Los_Angeles
20620,West Viewmont Way W & Montavista Pl W,47.638485,-122.407188,,,1,,,,America/Los_Angeles
20630,West Viewmont Way W & Constance Dr W,47.637344,-122.406219,,,1,,,,America/Los_Angeles
20640,Viewmont Way W & Edgemont Pl W,47.637707,-122.403732,,,1,,,,America/Los_Angeles
20650,35th Ave W & W Mcgraw St,47.639469,-122.402267,,,1,,,,America/Los_Angeles
20670,W Mcgraw St & 32nd Ave W,47.639492,-122.397896,,,1,,,,America/Los_Angeles
20680,Condon Way W & W Crockett St,47.637772,-122.395782,,,1,,,,America/Los_Angeles
2070,10th Ave W & W Howe St,47.635769,-122.370468,,,1,,,,America/Los_Angeles
20700,28th Ave W & W Blaine St,47.634876,-122.393158,,,1,,,,America/Los_Angeles
20710,28th Ave W & W Eaton St,47.633114,-122.393188,,,1,,,,America/Los_Angeles
20720,W Galer St & Thorndyke Ave W,47.632252,-122.391434,,,1,,,,America/Los_Angeles
20730,Magnolia Brdg & Pier 91,47.633423,-122.382820,,,1,,,,America/Los_Angeles
20740,2nd Ave & Broad St,47.617275,-122.351288,,,1,,,,America/Los_Angeles
20741,1st Ave & Broad St,47.616642,-122.352203,,,1,,,,America/Los_Angeles
20830,Denny Way & Broad St,47.618656,-122.350731,,,1,,,,America/Los_Angeles
20860,Magnolia Brdg & Pier 91,47.633549,-122.382896,,,1,,,,America/Los_Angeles
20880,Thorndyke Ave W & W Hayes St,47.634010,-122.391762,,,1,,,,America/Los_Angeles
20890,28th Ave W & W Blaine St,47.634918,-122.392952,,,1,,,,America/Los_Angeles
20910,Condon Way W & W Crockett St,47.637577,-122.395409,,,1,,,,America/Los_Angeles
20921,W Mcgraw St & 32nd Ave W,47.639626,-122.398216,,,1,,,,America/Los_Angeles
20940,Viewmont Way W & 35th Ave W,47.639011,-122.402191,,,1,,,,America/Los_Angeles
20950,Viewmont Way W & Edgemont Pl W,47.637913,-122.403732,,,1,,,,America/Los_Angeles
20960,West Viewmont Way W & Constance Dr W,47.637333,-122.405907,,,1,,,,America/Los_Angeles
20970,West Viewmont Way W & Montavista Pl W,47.638718,-122.407257,,,1,,,,America/Los_Angeles
20980,West Viewmont Way W & W Parkmont Pl,47.640213,-122.409279,,,1,,,,America/Los_Angeles
20990,West Viewmont Way W & Westmont Way W,47.642364,-122.409576,,,1,,,,America/Los_Angeles
21000,West Viewmont Way W & W Raye St,47.643417,-122.409554,,,1,,,,America/Los_Angeles
21010,West Viewmont Way W & W Armour St,47.644936,-122.409523,,,1,,,,America/Los_Angeles
21020,West Viewmont Way W & W Barrett Ln,47.647083,-122.409470,,,1,,,,America/Los_Angeles
21030,West Viewmont Way W & W Dravus St,47.648777,-122.409470,,,1,,,,America/Los_Angeles
21050,West Viewmont Way W & W Ruffner St,47.652237,-122.410545,,,1,,,,America/Los_Angeles
21080,SW Roxbury St & 15th Ave SW - Bay 3,47.517303,-122.353569,,,3,,,,America/Los_Angeles
21090,SW Roxbury St & 12th Ave SW,47.517261,-122.350334,,,6,,,,America/Los_Angeles
21104,8th Ave SW & SW 99th St,47.515678,-122.345390,,,24,,,,America/Los_Angeles
21110,SW Roxbury St & 8th Ave SW,47.517231,-122.345062,,,3,,,,America/Los_Angeles
21120,SW Roxbury St & 5th Ave SW,47.517178,-122.341141,,,6,,,,America/Los_Angeles
21140,Olson Pl SW & 3rd Ave SW,47.519730,-122.338219,,,3,,,,America/Los_Angeles
21141,Olson-Myers Way P&R,47.519611,-122.336197,,,14,,,,America/Los_Angeles
21150,Olson Pl SW & 3rd Ave SW,47.519692,-122.338547,,,3,,,,America/Los_Angeles
21170,SW Roxbury St & 5th Pl SW,47.517353,-122.341957,,,3,,,,America/Los_Angeles
21250,SW Roxbury St & 26th Ave SW,47.517296,-122.365456,,,5,,,,America/Los_Angeles
21280,SW Roxbury St & 20th Ave SW,47.517296,-122.358894,,,3,,,,America/Los_Angeles
21290,SW Roxbury St & 17th Ave SW,47.517296,-122.356766,,,6,,,,America/Los_Angeles
21292,16th Ave SW & SW Roxbury St - Bay 5,47.517849,-122.355057,,,1,,,,America/Los_Angeles
21295,16th Ave SW & SW Barton St,47.521278,-122.355019,,,1,,,,America/Los_Angeles
2130,Olympic Way W & 5th Ave W,47.626671,-122.363335,,,1,,,,America/Los_Angeles
21310,Delridge Way SW & SW Cambridge St,47.519421,-122.356903,,,1,,,,America/Los_Angeles
21320,Delridge Way SW & SW Barton St,47.520947,-122.358269,,,1,,,,America/Los_Angeles
21350,16th Ave SW & SW Henderson St,47.523144,-122.355003,,,1,,,,America/Los_Angeles
21360,16th Ave SW & SW Trenton St,47.524963,-122.354980,,,1,,,,America/Los_Angeles
21370,16th Ave SW & SW Cloverdale St,47.526760,-122.354980,,,1,,,,America/Los_Angeles
21380,16th Ave SW & SW Thistle St,47.528519,-122.354965,,,1,,,,America/Los_Angeles
21390,16th Ave SW & SW Elmgrove St,47.530273,-122.354950,,,1,,,,America/Los_Angeles
2140,W Olympic Pl & 3rd Ave W,47.626656,-122.360306,,,1,,,,America/Los_Angeles
21400,16th Ave SW & SW Kenyon St,47.532120,-122.354950,,,1,,,,America/Los_Angeles
21410,16th Ave SW & SW Holden St,47.533516,-122.354935,,,1,,,,America/Los_Angeles
21420,SW Austin St & Dumar Way SW,47.534626,-122.356155,,,1,,,,America/Los_Angeles
21430,Dumar Way SW & SW Orchard St,47.537792,-122.358650,,,1,,,,America/Los_Angeles
21440,SW Orchard St & Delridge Way SW,47.537991,-122.360687,,,1,,,,America/Los_Angeles
21450,Delridge Way SW & SW Myrtle St,47.539249,-122.360825,,,1,,,,America/Los_Angeles
21460,Delridge Way SW & Croft Pl SW,47.540798,-122.360725,,,1,,,,America/Los_Angeles
21480,Delridge Way SW & SW Holly St,47.542999,-122.361115,,,1,,,,America/Los_Angeles
21500,Delridge Way SW & SW Graham St,47.546455,-122.362694,,,1,,,,America/Los_Angeles
21520,Delridge Way SW & SW Juneau St,47.549973,-122.362915,,,1,,,,America/Los_Angeles
21540,Delridge Way SW & SW Brandon St,47.553638,-122.362862,,,1,,,,America/Los_Angeles
21560,Delridge Way SW & SW Hudson St,47.557411,-122.362816,,,1,,,,America/Los_Angeles
21570,Delridge Way SW & SW Edmunds St,47.559490,-122.362793,,,1,,,,America/Los_Angeles
21590,Delridge Way SW & SW Oregon St,47.563183,-122.363258,,,1,,,,America/Los_Angeles
21600,Delridge Way SW & SW Genesee St,47.565006,-122.363213,,,1,,,,America/Los_Angeles
21620,Delridge Way SW & SW Andover St,47.568264,-122.363190,,,1,,,,America/Los_Angeles
21670,Airport Way S & Diagonal Ave S,47.573235,-122.321838,,,1,,,,America/Los_Angeles
21680,Airport Way S & S Horton St,47.574989,-122.321304,,,1,,,,America/Los_Angeles
21690,Airport Way S & S Stevens St,47.577145,-122.321304,,,1,,,,America/Los_Angeles
21700,Airport Way S & S Lander St,47.579411,-122.321304,,,1,,,,America/Los_Angeles
21710,Airport Way S & S Bayview St,47.581261,-122.321289,,,1,,,,America/Los_Angeles
21720,Airport Way S & S College St,47.583424,-122.321304,,,1,,,,America/Los_Angeles
21730,Airport Way S & S Hill St,47.584736,-122.321289,,,1,,,,America/Los_Angeles
21740,S Holgate St & Airport Way S,47.586273,-122.321800,,,1,,,,America/Los_Angeles
21765,6th Ave S & S Atlantic St,47.590885,-122.325867,,,1,,,,America/Los_Angeles
21833,6th Ave S & S Royal Brougham Way,47.592049,-122.326073,,,1,,,,America/Los_Angeles
21850,Airport Way S & S Royal Brougham Way,47.592117,-122.323792,,,1,,,,America/Los_Angeles
21860,Airport Way S & S Holgate St,47.585243,-122.321495,,,1,,,,America/Los_Angeles
21870,Airport Way S & S Walker St,47.583756,-122.321495,,,1,,,,America/Los_Angeles
21880,Airport Way S & S Stacy St,47.581680,-122.321495,,,1,,,,America/Los_Angeles
21890,Airport Way S & S Lander St,47.579575,-122.321495,,,1,,,,America/Los_Angeles
21910,Airport Way S & S Stevens St,47.576973,-122.321510,,,1,,,,America/Los_Angeles
21920,Airport Way S & Diagonal Ave S,47.574104,-122.321510,,,1,,,,America/Los_Angeles
21940,Airport Way S & S Spokane St,47.571812,-122.322861,,,1,,,,America/Los_Angeles
21945,Kent-Des Moines P&R & Military Rd S,47.391888,-122.287628,,,24,,,,America/Los_Angeles
21990,Delridge Way SW & SW Andover St,47.568020,-122.363396,,,1,,,,America/Los_Angeles
22009,Delridge Way SW & SW Genesee St,47.564877,-122.363419,,,1,,,,America/Los_Angeles
22010,Delridge Way SW & SW Genesee St,47.564484,-122.363419,,,1,,,,America/Los_Angeles
22030,Delridge Way SW & SW Alaska St,47.560898,-122.362984,,,1,,,,America/Los_Angeles
22050,Delridge Way SW & SW Hudson St,47.557556,-122.363022,,,1,,,,America/Los_Angeles
22070,Delridge Way SW & SW Brandon St,47.553474,-122.363068,,,1,,,,America/Los_Angeles
22090,Delridge Way SW & SW Juneau St,47.550175,-122.363121,,,1,,,,America/Los_Angeles
22099,Delridge Way SW & SW Graham St,47.546783,-122.363037,,,1,,,,America/Los_Angeles
22120,Delridge Way SW & SW Holly St,47.542870,-122.361313,,,1,,,,America/Los_Angeles
22140,Delridge Way SW & Croft Pl SW,47.540592,-122.360878,,,1,,,,America/Los_Angeles
22152,Delridge Way SW & SW Myrtle St,47.538605,-122.361115,,,1,,,,America/Los_Angeles
22157,Delridge Way SW & SW Kenyon St,47.531654,-122.360550,,,1,,,,America/Los_Angeles
22160,SW Orchard St & Delridge Way SW,47.537838,-122.360550,,,1,,,,America/Los_Angeles
22165,Delridge Way SW & SW Thistle St,47.528050,-122.360565,,,1,,,,America/Los_Angeles
22170,Dumar Way SW & SW Orchard St,47.537685,-122.358818,,,1,,,,America/Los_Angeles
22175,Delridge Way SW & SW Trenton St,47.524368,-122.360580,,,1,,,,America/Los_Angeles
22180,SW Austin St & Dumar Way SW,47.534492,-122.355904,,,1,,,,America/Los_Angeles
22185,Delridge Way SW & SW Trenton St,47.524406,-122.360374,,,1,,,,America/Los_Angeles
22190,16th Ave SW & SW Holden St,47.533436,-122.355141,,,1,,,,America/Los_Angeles
22193,Delridge Way SW & SW Kenyon St,47.532093,-122.360344,,,1,,,,America/Los_Angeles
22195,Delridge Way SW & SW Thistle St,47.528568,-122.360359,,,1,,,,America/Los_Angeles
22200,16th Ave SW & SW Kenyon St,47.531635,-122.355156,,,1,,,,America/Los_Angeles
22210,16th Ave SW & SW Elmgrove St,47.529839,-122.355156,,,1,,,,America/Los_Angeles
22220,16th Ave SW & SW Thistle St,47.528046,-122.355171,,,1,,,,America/Los_Angeles
22230,16th Ave SW & SW Cloverdale St,47.526253,-122.355179,,,1,,,,America/Los_Angeles
22244,16th Ave SW & SW Henderson St,47.523018,-122.355209,,,1,,,,America/Los_Angeles
22252,Delridge Way SW & SW Henderson St,47.522465,-122.359871,,,1,,,,America/Los_Angeles
22253,Delridge Way SW & SW Barton St,47.520783,-122.358353,,,1,,,,America/Los_Angeles
22255,SW Roxbury St & Delridge Way SW - Bay 6,47.517441,-122.355576,,,3,,,,America/Los_Angeles
22256,SW Roxbury St & 20th Ave SW,47.517429,-122.359543,,,3,,,,America/Los_Angeles
22259,SW Roxbury St & 26th Ave SW,47.517437,-122.365715,,,5,,,,America/Los_Angeles
22260,SW Roxbury St & 28th Ave SW,47.517456,-122.368050,,,3,,,,America/Los_Angeles
22261,SW Roxbury St & 30th Ave SW,47.517487,-122.371178,,,3,,,,America/Los_Angeles
22264,35th Ave SW & SW Roxbury St,47.516853,-122.376900,,,1,,,,America/Los_Angeles
22280,SW 100th St & 35th Ave SW,47.513794,-122.376945,,,1,,,,America/Los_Angeles
22290,SW 100th St & 37th Ave SW,47.513809,-122.379280,,,1,,,,America/Los_Angeles
22300,SW 100th St & 39th Ave SW,47.513821,-122.382149,,,1,,,,America/Los_Angeles
22320,SW 100th St & 41st Ave SW,47.513836,-122.384758,,,1,,,,America/Los_Angeles
22330,SW 100th St & 42nd Ave SW,47.513840,-122.386086,,,1,,,,America/Los_Angeles
22340,44th Ave SW & SW 100th St,47.513500,-122.388695,,,1,,,,America/Los_Angeles
22360,44th Ave SW & Marine View Dr SW,47.510818,-122.388824,,,1,,,,America/Los_Angeles
22370,Marine View Dr SW & SW 104th St,47.509960,-122.388214,,,1,,,,America/Los_Angeles
22380,SW 106th St & California Ave SW,47.508213,-122.386742,,,1,,,,America/Los_Angeles
22390,SW 106th St & 41st Ave SW,47.508190,-122.384331,,,1,,,,America/Los_Angeles
22400,SW 106th St & 39th Ave SW,47.508167,-122.381653,,,1,,,,America/Los_Angeles
22410,39th Ave SW & Marine View Dr SW,47.506519,-122.381599,,,1,,,,America/Los_Angeles
22420,Marine View Dr SW & SW 110th St,47.504662,-122.380615,,,1,,,,America/Los_Angeles
22430,Marine View Dr SW & SW 112th St,47.502823,-122.380943,,,1,,,,America/Los_Angeles
22440,Marine View Dr SW & SW Ocean View Dr,47.500572,-122.379417,,,1,,,,America/Los_Angeles
22450,Marine View Dr SW & SW Ocean View Dr,47.499149,-122.377342,,,1,,,,America/Los_Angeles
22460,35th Ave SW & 37th Ave SW,47.499927,-122.376083,,,1,,,,America/Los_Angeles
22470,35th Ave SW & SW 114th St,47.501240,-122.376053,,,1,,,,America/Los_Angeles
22480,35th Ave SW & SW 112th St,47.502644,-122.376045,,,1,,,,America/Los_Angeles
22490,35th Ave SW & SW 110th St,47.504570,-122.375977,,,1,,,,America/Los_Angeles
22500,35th Ave SW & SW 108th St,47.506340,-122.375908,,,1,,,,America/Los_Angeles
22510,35th Ave SW & SW 106th St,47.508423,-122.375824,,,1,,,,America/Los_Angeles
22520,35th Ave SW & SW 104th St,47.510208,-122.375793,,,1,,,,America/Los_Angeles
22530,35th Ave SW & SW 102nd St,47.512127,-122.376053,,,1,,,,America/Los_Angeles
22540,35th Ave SW & SW 100th St,47.513985,-122.376312,,,1,,,,America/Los_Angeles
22550,35th Ave SW & SW 98th St,47.515640,-122.376534,,,1,,,,America/Los_Angeles
22553,SW Barton St & 35th Ave SW,47.521000,-122.376358,,,1,,,,America/Los_Angeles
22557,SW Barton St & 26th Ave SW - Bay 1,47.520962,-122.367355,,,1,,,,America/Los_Angeles
22560,35th Ave SW & SW Roxbury St,47.517731,-122.376778,,,1,,,,America/Los_Angeles
22570,35th Ave SW & SW Cambridge St,47.519497,-122.376686,,,1,,,,America/Los_Angeles
22580,35th Ave SW & SW Barton St,47.521301,-122.376656,,,1,,,,America/Los_Angeles
22590,35th Ave SW & SW Henderson St,47.523086,-122.376587,,,1,,,,America/Los_Angeles
22600,35th Ave SW & SW Trenton St,47.524902,-122.376549,,,1,,,,America/Los_Angeles
22610,35th Ave SW & SW Cloverdale St,47.526775,-122.376534,,,1,,,,America/Los_Angeles
22620,35th Ave SW & SW Thistle St,47.528507,-122.376534,,,1,,,,America/Los_Angeles
22630,35th Ave SW & SW Elmgrove St,47.530357,-122.376549,,,1,,,,America/Los_Angeles
22640,35th Ave SW & SW Kenyon St,47.532162,-122.376534,,,1,,,,America/Los_Angeles
22650,35th Ave SW & SW Holden St,47.534084,-122.376518,,,1,,,,America/Los_Angeles
22660,35th Ave SW & SW Webster St,47.535789,-122.376503,,,1,,,,America/Los_Angeles
22670,35th Ave SW & SW Othello St,47.537636,-122.376495,,,1,,,,America/Los_Angeles
22680,35th Ave SW & SW Myrtle St,47.539467,-122.376465,,,1,,,,America/Los_Angeles
22690,35th Ave SW & SW Willow St,47.541286,-122.376427,,,1,,,,America/Los_Angeles
22700,35th Ave SW & SW Holly St,47.543140,-122.376381,,,1,,,,America/Los_Angeles
22710,35th Ave SW & SW Morgan St,47.544762,-122.376343,,,1,,,,America/Los_Angeles
22730,35th Ave SW & SW Raymond St,47.548157,-122.376274,,,1,,,,America/Los_Angeles
22740,35th Ave SW & SW Juneau St,47.550396,-122.376236,,,1,,,,America/Los_Angeles
2275,E Denny Way & Bellevue Ave E,47.618565,-122.326645,,,1,,,,America/Los_Angeles
22750,35th Ave SW & SW Findlay St,47.552193,-122.376205,,,1,,,,America/Los_Angeles
22760,35th Ave SW & SW Brandon St,47.554012,-122.376175,,,1,,,,America/Los_Angeles
22770,35th Ave SW & SW Dawson St,47.555748,-122.376167,,,1,,,,America/Los_Angeles
22780,35th Ave SW & SW Hudson St,47.557373,-122.376152,,,1,,,,America/Los_Angeles
22790,35th Ave SW & SW Edmunds St,47.559151,-122.376137,,,1,,,,America/Los_Angeles
22820,35th Ave SW & SW Avalon Way,47.563709,-122.376099,,,1,,,,America/Los_Angeles
22830,35th Ave SW & SW Avalon Way,47.563171,-122.376305,,,1,,,,America/Los_Angeles
2285,Denny Way & Fairview Ave N,47.618603,-122.334213,,,1,,,,America/Los_Angeles
22850,SW Alaska St & 35th Ave SW,47.561138,-122.376900,,,1,,,,America/Los_Angeles
22860,35th Ave SW & SW Edmunds St,47.559006,-122.376343,,,1,,,,America/Los_Angeles
22870,35th Ave SW & SW Hudson St,47.557186,-122.376358,,,1,,,,America/Los_Angeles
22880,35th Ave SW & SW Dawson St,47.555370,-122.376373,,,1,,,,America/Los_Angeles
22890,35th Ave SW & SW Brandon St,47.553543,-122.376381,,,1,,,,America/Los_Angeles
22900,35th Ave SW & SW Findlay St,47.551716,-122.376411,,,1,,,,America/Los_Angeles
2291,Denny Way & Westlake Ave,47.618607,-122.339020,,,1,,,,America/Los_Angeles
22910,35th Ave SW & SW Juneau St,47.549934,-122.376434,,,1,,,,America/Los_Angeles
22912,35th Ave SW & SW Raymond St,47.548080,-122.376480,,,1,,,,America/Los_Angeles
22940,35th Ave SW & SW Morgan St,47.544517,-122.376549,,,1,,,,America/Los_Angeles
2295,Denny Way & Dexter Ave N,47.618614,-122.342163,,,1,,,,America/Los_Angeles
22950,35th Ave SW & SW Holly St,47.542610,-122.376602,,,1,,,,America/Los_Angeles
22960,35th Ave SW & SW Willow St,47.540794,-122.376640,,,1,,,,America/Los_Angeles
22970,35th Ave SW & SW Myrtle St,47.538975,-122.376686,,,1,,,,America/Los_Angeles
22980,35th Ave SW & SW Othello St,47.537128,-122.376701,,,1,,,,America/Los_Angeles
22990,35th Ave SW & SW Webster St,47.535229,-122.376709,,,1,,,,America/Los_Angeles
23000,35th Ave SW & SW Ida St,47.533905,-122.376724,,,1,,,,America/Los_Angeles
23010,35th Ave SW & SW Kenyon St,47.531616,-122.376740,,,1,,,,America/Los_Angeles
23020,35th Ave SW & SW Elmgrove St,47.530189,-122.376740,,,1,,,,America/Los_Angeles
23030,35th Ave SW & SW Thistle St,47.528038,-122.376740,,,1,,,,America/Los_Angeles
23040,35th Ave SW & SW Cloverdale St,47.525860,-122.376740,,,1,,,,America/Los_Angeles
23050,35th Ave SW & SW Trenton St,47.524403,-122.376755,,,1,,,,America/Los_Angeles
23060,35th Ave SW & SW Henderson St,47.522942,-122.376808,,,1,,,,America/Los_Angeles
23070,35th Ave SW & SW Barton St,47.520824,-122.376877,,,1,,,,America/Los_Angeles
23080,35th Ave SW & SW Cambridge St,47.519039,-122.376900,,,1,,,,America/Los_Angeles
23100,5th Ave NE & NE 80th St,47.686546,-122.323051,,,1,,,,America/Los_Angeles
23115,Banner Way NE & 5th Ave NE,47.684990,-122.322701,,,1,,,,America/Los_Angeles
23170,5th Ave NE & NE 123rd St,47.717728,-122.323639,,,1,,,,America/Los_Angeles
23180,5th Ave NE & NE 120th St,47.715584,-122.323586,,,1,,,,America/Los_Angeles
2320,1st Ave & Broad St,47.617207,-122.352859,,,1,,,,America/Los_Angeles
23200,5th Ave NE & NE 115th St,47.712280,-122.323494,,,1,,,,America/Los_Angeles
23220,5th Ave NE & NE 112th St,47.709789,-122.323425,,,1,,,,America/Los_Angeles
23230,5th Ave NE & NE Northgate Way,47.708195,-122.323364,,,1,,,,America/Los_Angeles
23250,5th Ave NE & Northgate Mall,47.705910,-122.323296,,,1,,,,America/Los_Angeles
23260,5th Ave NE & NE 103rd St,47.702839,-122.323242,,,1,,,,America/Los_Angeles
23270,5th Ave NE & NE 100th St,47.701076,-122.323235,,,1,,,,America/Los_Angeles
23273,NE 100th St & 4th Ave NE,47.701401,-122.324211,,,1,,,,America/Los_Angeles
