"","Offense Type","Offense Description","Date Reported","Month","Year","Longitude","Latitude"
"320","ASSLT-AGG-WEAPON","Assault",NA,2,2018,-122.336585999,47.613956451
"321","ASSLT-AGG-WEAPON","Assault",NA,2,2018,-122.336585999,47.613956451
"322","ASSLT-AGG-WEAPON","Assault",NA,2,2018,-122.336585999,47.613956451
"323","ASSLT-AGG-WEAPON","Assault",NA,2,2018,-122.336585999,47.613956451
"324","ASSLT-AGG-WEAPON","Assault",NA,2,2018,-122.336585999,47.613956451
"325","ASSLT-AGG-WEAPON","Assault",NA,2,2018,-122.336585999,47.613956451
"326","ASSLT-AGG-WEAPON","Assault",NA,2,2018,-122.336585999,47.613956451
"327","ASSLT-AGG-WEAPON","Assault",NA,2,2018,-122.336585999,47.613956451
"328","ASSLT-AGG-WEAPON","Assault",NA,2,2018,-122.336585999,47.613956451
"329","ASSLT-AGG-WEAPON","Assault",NA,2,2018,-122.336585999,47.613956451
"330","ASSLT-AGG-WEAPON","Assault",NA,2,2018,-122.336585999,47.613956451
"331","ASSLT-AGG-WEAPON","Assault",NA,2,2018,-122.336585999,47.613956451
"332","ASSLT-AGG-WEAPON","Assault",NA,2,2018,-122.336585999,47.613956451
"333","ASSLT-AGG-WEAPON","Assault",NA,2,2018,-122.336585999,47.613956451
"334","VEH-THEFT-AUTO","Vehicle theft",NA,2,2018,-122.306846619,47.585510254
"335","VEH-THEFT-AUTO","Vehicle theft",NA,2,2018,-122.306846619,47.585510254
"336","VEH-THEFT-AUTO","Vehicle theft",NA,2,2018,-122.306846619,47.585510254
"337","VEH-THEFT-AUTO","Vehicle theft",NA,2,2018,-122.306846619,47.585510254
"338","VEH-THEFT-AUTO","Vehicle theft",NA,2,2018,-122.306846619,47.585510254
"339","THEFT-LICENSE PLATE","Other property",NA,2,2018,-122.373771667,47.510871887
"340","THEFT-LICENSE PLATE","Other property",NA,2,2018,-122.373771667,47.510871887
"341","THEFT-LICENSE PLATE","Other property",NA,2,2018,-122.373771667,47.510871887
"342","THEFT-LICENSE PLATE","Other property",NA,2,2018,-122.373771667,47.510871887
"343","THEFT-LICENSE PLATE","Other property",NA,2,2018,-122.373771667,47.510871887
"344","THEFT-LICENSE PLATE","Other property",NA,2,2018,-122.373771667,47.510871887
"345","THEFT-LICENSE PLATE","Other property",NA,2,2018,-122.373771667,47.510871887
"346","THEFT-CARPROWL","Car prowl",NA,2,2018,-122.292076111,47.552509308
"347","THEFT-CARPROWL","Car prowl",NA,2,2018,-122.35144043,47.705978394
"348","THEFT-CARPROWL","Car prowl",NA,2,2018,-122.35144043,47.705978394
"349","THEFT-CARPROWL","Car prowl",NA,2,2018,-122.35144043,47.705978394
"350","THEFT-CARPROWL","Car prowl",NA,2,2018,-122.35144043,47.705978394
"351","THEFT-CARPROWL","Car prowl",NA,2,2018,-122.35144043,47.705978394
"352","THEFT-CARPROWL","Car prowl",NA,2,2018,-122.35144043,47.705978394
"353","THEFT-SHOPLIFT","Shoplifting",NA,2,2018,-122.361297607,47.53604126
"354","THEFT-SHOPLIFT","Shoplifting",NA,2,2018,-122.361297607,47.53604126
"355","THEFT-SHOPLIFT","Shoplifting",NA,2,2018,-122.361297607,47.53604126
"356","THEFT-SHOPLIFT","Shoplifting",NA,2,2018,-122.361297607,47.53604126
"357","THEFT-SHOPLIFT","Shoplifting",NA,2,2018,-122.361297607,47.53604126
"358","ASSLT-NONAGG","Assault",NA,2,2018,-122.338088989,47.712303162
"359","ASSLT-NONAGG","Assault",NA,2,2018,-122.338088989,47.712303162
"360","ASSLT-NONAGG","Assault",NA,2,2018,-122.338088989,47.712303162
"361","ASSLT-NONAGG","Assault",NA,2,2018,-122.338088989,47.712303162
"362","ASSLT-NONAGG","Assault",NA,2,2018,-122.338088989,47.712303162
"363","ASSLT-NONAGG","Assault",NA,2,2018,-122.338088989,47.712303162
"364","ASSLT-NONAGG","Assault",NA,2,2018,-122.338088989,47.712303162
"365","THEFT-SHOPLIFT","Shoplifting",NA,2,2018,-122.313911438,47.619960785
"366","THEFT-OTH","Other property",NA,2,2018,-122.325004578,47.610874176
"367","THEFT-OTH","Other property",NA,2,2018,-122.325004578,47.610874176
"368","THEFT-OTH","Other property",NA,2,2018,-122.325004578,47.610874176
"369","THEFT-SHOPLIFT","Shoplifting",NA,2,2018,-122.3384552,47.618331909
"370","THEFT-SHOPLIFT","Shoplifting",NA,2,2018,-122.3384552,47.618331909
"371","THEFT-SHOPLIFT","Shoplifting",NA,2,2018,-122.3384552,47.618331909
"372","THEFT-SHOPLIFT","Shoplifting",NA,2,2018,-122.3384552,47.618331909
"373","THEFT-SHOPLIFT","Shoplifting",NA,2,2018,-122.3384552,47.618331909
"374","THEFT-SHOPLIFT","Shoplifting",NA,2,2018,-122.3384552,47.618331909
"375","THEFT-SHOPLIFT","Shoplifting",NA,2,2018,-122.3384552,47.618331909
"376","THEFT-CARPROWL","Car prowl",NA,2,2018,-122.339431763,47.604831696
"377","THEFT-CARPROWL","Car prowl",NA,2,2018,-122.339431763,47.604831696
"378","THEFT-CARPROWL","Car prowl",NA,2,2018,-122.349327087,47.616798401
"379","THEFT-CARPROWL","Car prowl",NA,2,2018,-122.349327087,47.616798401
"380","THEFT-CARPROWL","Car prowl",NA,2,2018,-122.286262512,47.54889679
"381","THEFT-CARPROWL","Car prowl",NA,2,2018,-122.286262512,47.54889679
"382","THEFT-CARPROWL","Car prowl",NA,2,2018,-122.298477173,47.699333191
"383","THEFT-CARPROWL","Car prowl",NA,2,2018,-122.298477173,47.699333191
"384","THEFT-MAIL","Mail theft",NA,2,2018,-122.323509216,47.716766357
"385","THEFT-CARPROWL","Car prowl",NA,2,2018,-122.377342224,47.692428589
"386","THEFT-CARPROWL","Car prowl",NA,2,2018,-122.377342224,47.692428589
"387","VEH-THEFT-AUTO","Vehicle theft",NA,2,2018,-122.319778442,47.660385132
"388","VEH-THEFT-AUTO","Vehicle theft",NA,2,2018,-122.319778442,47.660385132
"389","VEH-THEFT-AUTO","Vehicle theft",NA,2,2018,-122.319778442,47.660385132
"390","VEH-THEFT-AUTO","Vehicle theft",NA,2,2018,-122.319778442,47.660385132
"391","VEH-THEFT-AUTO","Vehicle theft",NA,2,2018,-122.319778442,47.660385132
"392","VEH-THEFT-AUTO","Vehicle theft",NA,2,2018,-122.319778442,47.660385132
"393","VEH-THEFT-AUTO","Vehicle theft",NA,2,2018,-122.319778442,47.660385132
"394","VEH-THEFT-AUTO","Vehicle theft",NA,2,2018,-122.319778442,47.660385132
"395","VEH-THEFT-AUTO","Vehicle theft",NA,2,2018,-122.319778442,47.660385132
"396","VEH-THEFT-AUTO","Vehicle theft",NA,2,2018,-122.319778442,47.660385132
"397","VEH-THEFT-AUTO","Vehicle theft",NA,2,2018,-122.319778442,47.660385132
"398","FRAUD-OTHER","Fraud",NA,2,2018,-122.282348633,47.537044525
"399","FRAUD-OTHER","Fraud",NA,2,2018,-122.282348633,47.537044525
"400","FRAUD-OTHER","Fraud",NA,2,2018,-122.282348633,47.537044525
"401","FRAUD-OTHER","Fraud",NA,2,2018,-122.282348633,47.537044525
"402","FRAUD-OTHER","Fraud",NA,2,2018,-122.282348633,47.537044525
"403","FRAUD-OTHER","Fraud",NA,2,2018,-122.282348633,47.537044525
"404","THEFT-CARPROWL","Car prowl",NA,2,2018,-122.333000183,47.61038208
"405","THEFT-CARPROWL","Car prowl",NA,2,2018,-122.333000183,47.61038208
"406","THEFT-SHOPLIFT","Shoplifting",NA,2,2018,-122.356712341,47.62392807
"407","THEFT-SHOPLIFT","Shoplifting",NA,2,2018,-122.356712341,47.62392807
"408","VEH-THEFT-AUTO","Vehicle theft",NA,2,2018,-122.401802063,47.689243317
"409","BURGLARY-NOFORCE-RES","Burglary",NA,2,2018,-122.370399475,47.704750061
"410","BURGLARY-NOFORCE-RES","Burglary",NA,2,2018,-122.370399475,47.704750061
"411","BURGLARY-NOFORCE-RES","Burglary",NA,2,2018,-122.370399475,47.704750061
"412","BURGLARY-NOFORCE-RES","Burglary",NA,2,2018,-122.370399475,47.704750061
"413","BURGLARY-NOFORCE-RES","Burglary",NA,2,2018,-122.370399475,47.704750061
"414","BURGLARY-NOFORCE-RES","Burglary",NA,2,2018,-122.370399475,47.704750061
"415","BURGLARY-NOFORCE-RES","Burglary",NA,2,2018,-122.370399475,47.704750061
"416","ASSLT-AGG-WEAPON","Assault",NA,2,2018,-122.313026428,47.669441223
"417","ASSLT-AGG-WEAPON","Assault",NA,2,2018,-122.313026428,47.669441223
"418","ASSLT-AGG-WEAPON","Assault",NA,2,2018,-122.313026428,47.669441223
"419","ASSLT-AGG-WEAPON","Assault",NA,2,2018,-122.313026428,47.669441223
"420","ASSLT-AGG-WEAPON","Assault",NA,2,2018,-122.313026428,47.669441223
"421","ASSLT-AGG-WEAPON","Assault",NA,2,2018,-122.313026428,47.669441223
"422","BURGLARY-NOFORCE-NONRES","Burglary",NA,2,2018,-122.324829102,47.619274139
"423","BURGLARY-NOFORCE-NONRES","Burglary",NA,2,2018,-122.324829102,47.619274139
"424","BURGLARY-NOFORCE-NONRES","Burglary",NA,2,2018,-122.324829102,47.619274139
"425","BURGLARY-NOFORCE-NONRES","Burglary",NA,2,2018,-122.324829102,47.619274139
"426","BURGLARY-NOFORCE-NONRES","Burglary",NA,2,2018,-122.324829102,47.619274139
"427","THREATS-KILL","Threats",NA,2,2018,-122.313911438,47.619960785
"428","THREATS-KILL","Threats",NA,2,2018,-122.313911438,47.619960785
"429","VEH-THEFT-AUTO","Vehicle theft",NA,2,2018,-122.324157715,47.531963348
"430","VEH-THEFT-AUTO","Vehicle theft",NA,2,2018,-122.324157715,47.531963348
"431","THEFT-CARPROWL","Car prowl",NA,2,2018,-122.354110718,47.623268127
"432","VEH-THEFT-AUTO","Vehicle theft",NA,2,2018,-122.324157715,47.531963348
"433","THEFT-CARPROWL","Car prowl",NA,2,2018,-122.354110718,47.623268127
"434","BURGLARY-FORCE-NONRES","Burglary",NA,2,2018,-122.34488678,47.632297516
"435","BURGLARY-FORCE-NONRES","Burglary",NA,2,2018,-122.34488678,47.632297516
"436","BURGLARY-FORCE-NONRES","Burglary",NA,2,2018,-122.34488678,47.632297516
"437","BURGLARY-FORCE-NONRES","Burglary",NA,2,2018,-122.34488678,47.632297516
"438","BURGLARY-FORCE-NONRES","Burglary",NA,2,2018,-122.34488678,47.632297516
"439","BURGLARY-FORCE-NONRES","Burglary",NA,2,2018,-122.34488678,47.632297516
"440","BURGLARY-FORCE-NONRES","Burglary",NA,2,2018,-122.34488678,47.632297516
"441","BURGLARY-FORCE-NONRES","Burglary",NA,2,2018,-122.34488678,47.632297516
"442","BURGLARY-FORCE-NONRES","Burglary",NA,2,2018,-122.34488678,47.632297516
"443","BURGLARY-FORCE-NONRES","Burglary",NA,2,2018,-122.34488678,47.632297516
"444","BURGLARY-FORCE-NONRES","Burglary",NA,2,2018,-122.34488678,47.632297516
"445","BURGLARY-FORCE-NONRES","Burglary",NA,2,2018,-122.34488678,47.632297516
"446","BURGLARY-FORCE-NONRES","Burglary",NA,2,2018,-122.34488678,47.632297516
"447","BURGLARY-FORCE-NONRES","Burglary",NA,2,2018,-122.34488678,47.632297516
"448","BURGLARY-FORCE-NONRES","Burglary",NA,2,2018,-122.34488678,47.632297516
"449","THEFT-OTH","Other property",NA,2,2018,-122.334213257,47.555294037
"450","THEFT-OTH","Other property",NA,2,2018,-122.324462891,47.559806824
"451","THEFT-OTH","Other property",NA,2,2018,-122.324462891,47.559806824
"452","THEFT-OTH","Other property",NA,2,2018,-122.334213257,47.555294037
"453","THEFT-OTH","Other property",NA,2,2018,-122.334213257,47.555294037
"454","THEFT-OTH","Other property",NA,2,2018,-122.334213257,47.555294037
"455","VEH-THEFT-AUTO","Vehicle theft",NA,2,2018,-122.374893188,47.67527771
"456","VEH-THEFT-AUTO","Vehicle theft",NA,2,2018,-122.374893188,47.67527771
"457","BURGLARY-FORCE-RES","Burglary",NA,2,2018,-122.245407104,47.511035919
"458","BURGLARY-FORCE-RES","Burglary",NA,2,2018,-122.245407104,47.511035919
"459","BURGLARY-FORCE-RES","Burglary",NA,2,2018,-122.245407104,47.511035919
"460","BURGLARY-FORCE-RES","Burglary",NA,2,2018,-122.245407104,47.511035919
"461","BURGLARY-FORCE-RES","Burglary",NA,2,2018,-122.245407104,47.511035919
"462","BURGLARY-FORCE-RES","Burglary",NA,2,2018,-122.245407104,47.511035919
"463","BURGLARY-FORCE-RES","Burglary",NA,2,2018,-122.245407104,47.511035919
"464","THEFT-CARPROWL","Car prowl",NA,2,2018,-122.310997009,47.727542877
"465","FRAUD-OTHER","Fraud",NA,2,2018,-122.320915222,47.622558594
"466","FRAUD-OTHER","Fraud",NA,2,2018,-122.320915222,47.622558594
"467","THEFT-BUILDING","Other property",NA,2,2018,-122.332389832,47.603839874
"468","THEFT-BUILDING","Other property",NA,2,2018,-122.332389832,47.603839874
"469","THEFT-BUILDING","Other property",NA,2,2018,-122.332389832,47.603839874
"470","THEFT-CARPROWL","Car prowl",NA,2,2018,-122.293609619,47.574352264
"471","BURGLARY-FORCE-RES","Burglary",NA,2,2018,-122.318725586,47.671489716
"472","BURGLARY-FORCE-RES","Burglary",NA,2,2018,-122.318725586,47.671489716
"473","BURGLARY-FORCE-RES","Burglary",NA,2,2018,-122.318725586,47.671489716
"474","THEFT-CARPROWL","Car prowl",NA,2,2018,-122.385993958,47.654735565
"475","THEFT-CARPROWL","Car prowl",NA,2,2018,-122.385993958,47.654735565
"476","THEFT-CARPROWL","Car prowl",NA,2,2018,-122.340736389,47.658592224
"477","VEH-THEFT-AUTO","Vehicle theft",NA,2,2018,-122.263999939,47.517910004
"478","VEH-THEFT-AUTO","Vehicle theft",NA,2,2018,-122.263999939,47.517910004
"479","VEH-THEFT-AUTO","Vehicle theft",NA,2,2018,-122.263999939,47.517910004
"480","VEH-THEFT-AUTO","Vehicle theft",NA,2,2018,-122.263999939,47.517910004
"481","VEH-THEFT-AUTO","Vehicle theft",NA,2,2018,-122.263999939,47.517910004
"482","VEH-THEFT-AUTO","Vehicle theft",NA,2,2018,-122.263999939,47.517910004
"483","VEH-THEFT-AUTO","Vehicle theft",NA,2,2018,-122.263999939,47.517910004
"484","THEFT-CARPROWL","Car prowl",NA,2,2018,-122.313148499,47.621948242
"485","THEFT-CARPROWL","Car prowl",NA,2,2018,-122.313148499,47.621948242
"486","THEFT-CARPROWL","Car prowl",NA,2,2018,-122.294700623,47.720184326
"487","THEFT-CARPROWL","Car prowl",NA,2,2018,-122.294700623,47.720184326
"488","THEFT-CARPROWL","Car prowl",NA,2,2018,-122.317428589,47.680168152
"489","THEFT-CARPROWL","Car prowl",NA,2,2018,-122.317428589,47.680168152
"490","THEFT-CARPROWL","Car prowl",NA,2,2018,-122.373878479,47.637680054
"491","THEFT-CARPROWL","Car prowl",NA,2,2018,-122.373878479,47.637680054
"492","ASSLT-NONAGG","Assault",NA,2,2018,-122.344703674,47.705799103
"493","ASSLT-NONAGG","Assault",NA,2,2018,-122.344703674,47.705799103
"494","BURGLARY-FORCE-NONRES","Burglary",NA,2,2018,-122.380561829,47.662998199
"495","BURGLARY-FORCE-NONRES","Burglary",NA,2,2018,-122.380561829,47.662998199
"496","BURGLARY-FORCE-NONRES","Burglary",NA,2,2018,-122.380561829,47.662998199
"497","BURGLARY-FORCE-NONRES","Burglary",NA,2,2018,-122.380561829,47.662998199
"498","BURGLARY-FORCE-NONRES","Burglary",NA,2,2018,-122.380561829,47.662998199
"499","THEFT-BUILDING","Other property",NA,2,2018,-122.322013855,47.622562408
"500","THEFT-BUILDING","Other property",NA,2,2018,-122.322013855,47.622562408
"501","THEFT-BUILDING","Other property",NA,2,2018,-122.322013855,47.622562408
"502","THEFT-CARPROWL","Car prowl",NA,2,2018,-122.402061462,47.662445068
"503","THEFT-CARPROWL","Car prowl",NA,2,2018,-122.402061462,47.662445068
"504","VEH-THEFT-AUTO","Vehicle theft",NA,2,2018,-122.354385376,47.671474457
"505","VEH-THEFT-AUTO","Vehicle theft",NA,2,2018,-122.354385376,47.671474457
"506","VEH-THEFT-AUTO","Vehicle theft",NA,2,2018,-122.354385376,47.671474457
"507","VEH-THEFT-AUTO","Vehicle theft",NA,2,2018,-122.354385376,47.671474457
"508","VEH-THEFT-AUTO","Vehicle theft",NA,2,2018,-122.354385376,47.671474457
"509","THEFT-OTH","Other property",NA,2,2018,-122.331573486,47.599620819
"510","THEFT-OTH","Other property",NA,2,2018,-122.331573486,47.599620819
"511","THEFT-OTH","Other property",NA,2,2018,-122.331573486,47.599620819
"512","THEFT-OTH","Other property",NA,2,2018,-122.331573486,47.599620819
"513","THEFT-CARPROWL","Car prowl",NA,2,2018,-122.347648621,47.611865997
"514","THEFT-CARPROWL","Car prowl",NA,2,2018,-122.347648621,47.611865997
"515","BURGLARY-NOFORCE-RES","Burglary",NA,2,2018,-122.399726868,47.668617249
"516","BURGLARY-NOFORCE-RES","Burglary",NA,2,2018,-122.399726868,47.668617249
"517","BURGLARY-NOFORCE-RES","Burglary",NA,2,2018,-122.399726868,47.668617249
"518","BURGLARY-FORCE-NONRES","Burglary",NA,2,2018,-122.37613678,47.63633728
"519","BURGLARY-FORCE-NONRES","Burglary",NA,2,2018,-122.37613678,47.63633728
"520","BURGLARY-FORCE-NONRES","Burglary",NA,2,2018,-122.37613678,47.63633728
"521","BURGLARY-FORCE-NONRES","Burglary",NA,2,2018,-122.37613678,47.63633728
"522","THEFT-CARPROWL","Car prowl",NA,2,2018,-122.317466736,47.681892395
"523","THEFT-CARPROWL","Car prowl",NA,2,2018,-122.317466736,47.681892395
"524","THEFT-CARPROWL","Car prowl",NA,2,2018,-122.339118958,47.61120224
"525","THEFT-CARPROWL","Car prowl",NA,2,2018,-122.339118958,47.61120224
"526","BURGLARY-NOFORCE-NONRES","Burglary",NA,2,2018,-122.334007263,47.610645294
"527","THEFT-CARPROWL","Car prowl",NA,2,2018,-122.409561157,47.649539948
"528","THEFT-CARPROWL","Car prowl",NA,2,2018,-122.409561157,47.649539948
"529","BURGLARY-FORCE-NONRES","Burglary",NA,2,2018,-122.307426453,47.616001129
"530","BURGLARY-FORCE-NONRES","Burglary",NA,2,2018,-122.307426453,47.616001129
"531","BURGLARY-FORCE-NONRES","Burglary",NA,2,2018,-122.307426453,47.616001129
"532","BURGLARY-FORCE-NONRES","Burglary",NA,2,2018,-122.307426453,47.616001129
"533","BURGLARY-FORCE-NONRES","Burglary",NA,2,2018,-122.307426453,47.616001129
"534","THEFT-SHOPLIFT","Shoplifting",NA,2,2018,-122.376419067,47.545593262
"535","THEFT-SHOPLIFT","Shoplifting",NA,2,2018,-122.376419067,47.545593262
"536","THEFT-SHOPLIFT","Shoplifting",NA,2,2018,-122.376419067,47.545593262
"537","THEFT-SHOPLIFT","Shoplifting",NA,2,2018,-122.376419067,47.545593262
"538","THEFT-SHOPLIFT","Shoplifting",NA,2,2018,-122.376419067,47.545593262
"539","THEFT-SHOPLIFT","Shoplifting",NA,2,2018,-122.376419067,47.545593262
"540","THEFT-SHOPLIFT","Shoplifting",NA,2,2018,-122.376419067,47.545593262
"541","THEFT-SHOPLIFT","Shoplifting",NA,2,2018,-122.376419067,47.545593262
"542","THEFT-SHOPLIFT","Shoplifting",NA,2,2018,-122.376419067,47.545593262
"543","ASSLT-AGG-BODYFORCE","Assault",NA,2,2018,-122.326576233,47.626041412
"544","ASSLT-AGG-BODYFORCE","Assault",NA,2,2018,-122.326576233,47.626041412
"545","ASSLT-AGG-BODYFORCE","Assault",NA,2,2018,-122.326576233,47.626041412
"546","ASSLT-AGG-BODYFORCE","Assault",NA,2,2018,-122.326576233,47.626041412
"547","ASSLT-AGG-BODYFORCE","Assault",NA,2,2018,-122.326576233,47.626041412
"548","VEH-THEFT-TRAILER","Vehicle theft",NA,2,2018,-122.315483093,47.60351181
"549","VEH-THEFT-TRAILER","Vehicle theft",NA,2,2018,-122.315483093,47.60351181
"550","ASSLT-AGG-BODYFORCE","Assault",NA,2,2018,-122.326576233,47.626041412
"551","VEH-THEFT-TRAILER","Vehicle theft",NA,2,2018,-122.315483093,47.60351181
"552","ASSLT-AGG-BODYFORCE","Assault",NA,2,2018,-122.326576233,47.626041412
"553","ASSLT-AGG-BODYFORCE","Assault",NA,2,2018,-122.326576233,47.626041412
"554","VEH-THEFT-TRAILER","Vehicle theft",NA,2,2018,-122.315483093,47.60351181
"555","THEFT-CARPROWL","Car prowl",NA,2,2018,-122.327880859,47.610656738
"556","THEFT-CARPROWL","Car prowl",NA,2,2018,-122.327880859,47.610656738
"557","THEFT-OTH","Other property",NA,2,2018,-122.358322144,47.669574738
"558","THEFT-OTH","Other property",NA,2,2018,-122.358322144,47.669574738
"559","VEH-THEFT-AUTO","Vehicle theft",NA,2,2018,-122.300636292,47.672145844
"560","VEH-THEFT-AUTO","Vehicle theft",NA,2,2018,-122.300636292,47.672145844
"561","VEH-THEFT-AUTO","Vehicle theft",NA,2,2018,-122.300636292,47.672145844
"562","VEH-THEFT-AUTO","Vehicle theft",NA,2,2018,-122.300636292,47.672145844
"563","VEH-THEFT-AUTO","Vehicle theft",NA,2,2018,-122.300636292,47.672145844
"564","VEH-THEFT-AUTO","Vehicle theft",NA,2,2018,-122.300636292,47.672145844
"565","VEH-THEFT-AUTO","Vehicle theft",NA,2,2018,-122.300636292,47.672145844
"566","THEFT-CARPROWL","Car prowl",NA,2,2018,-122.357749939,47.530975342
"567","THEFT-CARPROWL","Car prowl",NA,2,2018,-122.357749939,47.530975342
"568","ROBBERY-BUSINESS-BODYFORCE","Robbery",NA,2,2018,-122.320770264,47.613517761
"569","ROBBERY-BUSINESS-BODYFORCE","Robbery",NA,2,2018,-122.320770264,47.613517761
"570","ROBBERY-BUSINESS-BODYFORCE","Robbery",NA,2,2018,-122.320770264,47.613517761
"571","ROBBERY-BUSINESS-BODYFORCE","Robbery",NA,2,2018,-122.320770264,47.613517761
"572","ROBBERY-BUSINESS-BODYFORCE","Robbery",NA,2,2018,-122.320770264,47.613517761
"573","THEFT-OTH","Other property",NA,2,2018,-122.32144928,47.614070892
"574","THEFT-OTH","Other property",NA,2,2018,-122.32144928,47.614070892
"575","THEFT-OTH","Other property",NA,2,2018,-122.32144928,47.614070892
"576","THEFT-OTH","Other property",NA,2,2018,-122.32144928,47.614070892
"577","THEFT-OTH","Other property",NA,2,2018,-122.32144928,47.614070892
"578","THEFT-OTH","Other property",NA,2,2018,-122.32144928,47.614070892
"579","THEFT-OTH","Other property",NA,2,2018,-122.32144928,47.614070892
"580","THEFT-OTH","Other property",NA,2,2018,-122.32144928,47.614070892
"581","THEFT-OTH","Other property",NA,2,2018,-122.32144928,47.614070892
"582","THEFT-OTH","Other property",NA,2,2018,-122.32144928,47.614070892
"583","THEFT-OTH","Other property",NA,2,2018,-122.32144928,47.614070892
"584","THEFT-OTH","Other property",NA,2,2018,-122.32144928,47.614070892
"585","THEFT-OTH","Other property",NA,2,2018,-122.32144928,47.614070892
"586","THEFT-OTH","Other property",NA,2,2018,-122.32144928,47.614070892
"587","BURGLARY-NOFORCE-RES","Burglary",NA,2,2018,-122.285682678,47.559066772
"588","BURGLARY-NOFORCE-RES","Burglary",NA,2,2018,-122.285682678,47.559066772
"589","BURGLARY-NOFORCE-RES","Burglary",NA,2,2018,-122.285682678,47.559066772
"590","BURGLARY-NOFORCE-RES","Burglary",NA,2,2018,-122.285682678,47.559066772
"591","BURGLARY-NOFORCE-RES","Burglary",NA,2,2018,-122.285682678,47.559066772
"592","BURGLARY-NOFORCE-RES","Burglary",NA,2,2018,-122.285682678,47.559066772
"593","BURGLARY-NOFORCE-RES","Burglary",NA,2,2018,-122.285682678,47.559066772
"594","BURGLARY-NOFORCE-RES","Burglary",NA,2,2018,-122.285682678,47.559066772
